[17:07:15] [ERROR](pynguin.generator:_load_sut:145): Failed to load SUT: No module named 'pynguin_triangle1.py'; 'pynguin_triangle1' is not a package
Traceback (most recent call last):
  File "/home/aaron/venv/lib/python3.9/site-packages/pynguin/generator.py", line 141, in _load_sut
    importlib.import_module(config.configuration.module_name)
  File "/usr/lib/python3.9/importlib/__init__.py", line 127, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File "<frozen importlib._bootstrap>", line 1030, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1007, in _find_and_load
  File "<frozen importlib._bootstrap>", line 981, in _find_and_load_unlocked
ModuleNotFoundError: No module named 'pynguin_triangle1.py'; 'pynguin_triangle1' is not a package
[17:34:04] [INFO](pynguin.generator:run_pynguin:97): Start Pynguin Test Generation…
[17:34:04] [INFO](pynguin.generator:_setup_random_number_generator:173): No seed given. Using 1655328843465813012
[17:34:04] [INFO](pynguin.generator:_setup_constant_seeding_collection:182): Collecting constants from SUT.
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_generation_strategy:235): Using strategy: Algorithm.DYNAMOSA
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_test_case_fitness_functions:321): Instantiated 29 fitness functions
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_archive:279): Using CoverageArchive
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_selection_function:254): Using selection function: Selection.TOURNAMENT_SELECTION
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:get_stopping_condition:90): Using stopping condition: StoppingCondition.MAX_TIME
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_crossover_function:267): Using crossover function: SinglePointRelativeCrossOver
[17:34:04] [INFO](pynguin.generation.generationalgorithmfactory:_get_ranking_function:287): Using ranking function: RankBasedPreferenceSorting
[17:34:04] [INFO](pynguin.generator:_run:295): Start generating test cases
[17:34:04] [INFO](pynguin.generation.searchobserver:before_first_search_iteration:66): Iteration:     0, Coverage: 0.896552
[17:34:04] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     1, Coverage: 0.896552
[17:34:04] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     2, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     3, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     4, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     5, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     6, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     7, Coverage: 0.896552
[17:34:05] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     8, Coverage: 0.896552
[17:34:06] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:     9, Coverage: 0.896552
[17:34:06] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    10, Coverage: 0.896552
[17:34:06] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    11, Coverage: 0.896552
[17:34:06] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    12, Coverage: 0.896552
[17:34:06] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    13, Coverage: 0.896552
[17:34:07] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    14, Coverage: 0.896552
[17:34:07] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    15, Coverage: 0.896552
[17:34:07] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    16, Coverage: 0.896552
[17:34:07] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    17, Coverage: 0.896552
[17:34:07] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    18, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    19, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    20, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    21, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    22, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    23, Coverage: 0.896552
[17:34:08] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    24, Coverage: 0.896552
[17:34:09] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    25, Coverage: 0.896552
[17:34:09] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    26, Coverage: 0.896552
[17:34:09] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    27, Coverage: 0.896552
[17:34:09] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    28, Coverage: 0.896552
[17:34:10] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    29, Coverage: 0.896552
[17:34:10] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    30, Coverage: 0.896552
[17:34:10] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    31, Coverage: 0.896552
[17:34:10] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    32, Coverage: 0.896552
[17:34:10] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    33, Coverage: 0.896552
[17:34:11] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    34, Coverage: 0.896552
[17:34:11] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    35, Coverage: 0.896552
[17:34:11] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    36, Coverage: 0.896552
[17:34:11] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    37, Coverage: 0.896552
[17:34:11] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    38, Coverage: 0.896552
[17:34:12] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    39, Coverage: 0.896552
[17:34:12] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    40, Coverage: 0.896552
[17:34:12] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    41, Coverage: 0.896552
[17:34:12] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    42, Coverage: 0.896552
[17:34:12] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    43, Coverage: 0.896552
[17:34:13] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    44, Coverage: 0.896552
[17:34:13] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    45, Coverage: 0.896552
[17:34:13] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    46, Coverage: 0.896552
[17:34:13] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    47, Coverage: 0.896552
[17:34:14] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    48, Coverage: 0.896552
[17:34:14] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    49, Coverage: 0.896552
[17:34:14] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    50, Coverage: 0.896552
[17:34:14] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    51, Coverage: 0.896552
[17:34:14] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    52, Coverage: 0.896552
[17:34:15] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    53, Coverage: 0.896552
[17:34:15] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    54, Coverage: 0.896552
[17:34:15] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    55, Coverage: 0.896552
[17:34:15] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    56, Coverage: 0.896552
[17:34:15] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    57, Coverage: 0.896552
[17:34:16] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    58, Coverage: 0.896552
[17:34:16] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    59, Coverage: 0.896552
[17:34:16] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    60, Coverage: 0.896552
[17:34:16] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    61, Coverage: 0.896552
[17:34:17] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    62, Coverage: 0.896552
[17:34:17] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    63, Coverage: 0.896552
[17:34:17] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    64, Coverage: 0.896552
[17:34:17] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    65, Coverage: 0.896552
[17:34:17] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    66, Coverage: 0.896552
[17:34:18] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    67, Coverage: 0.896552
[17:34:18] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    68, Coverage: 0.896552
[17:34:18] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    69, Coverage: 0.896552
[17:34:18] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    70, Coverage: 0.896552
[17:34:18] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    71, Coverage: 0.896552
[17:34:19] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    72, Coverage: 0.896552
[17:34:19] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    73, Coverage: 0.896552
[17:34:19] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    74, Coverage: 0.896552
[17:34:19] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    75, Coverage: 0.896552
[17:34:20] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    76, Coverage: 0.896552
[17:34:20] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    77, Coverage: 0.896552
[17:34:20] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    78, Coverage: 0.896552
[17:34:20] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    79, Coverage: 0.896552
[17:34:20] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    80, Coverage: 0.896552
[17:34:21] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    81, Coverage: 0.896552
[17:34:21] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    82, Coverage: 0.896552
[17:34:21] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    83, Coverage: 0.896552
[17:34:21] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    84, Coverage: 0.896552
[17:34:21] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    85, Coverage: 0.896552
[17:34:22] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    86, Coverage: 0.896552
[17:34:22] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    87, Coverage: 0.896552
[17:34:22] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    88, Coverage: 0.896552
[17:34:22] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    89, Coverage: 0.896552
[17:34:22] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    90, Coverage: 0.896552
[17:34:23] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    91, Coverage: 0.896552
[17:34:23] [INFO](pynguin.generation.searchobserver:after_search_iteration:72): Iteration:    92, Coverage: 0.896552
